asin,date,priceNew,category
B0859KTJLC,2022/07/19,157.63,Desktop-PCs
B0859KTJLC,2022/07/20,158.09,Desktop-PCs
B0859KTJLC,2022/07/21,157.81,Desktop-PCs
B0859KTJLC,2022/07/22,157.79,Desktop-PCs
B0859KTJLC,2022/07/23,157.29,Desktop-PCs
B0859KTJLC,2022/07/24,157.89,Desktop-PCs
B0859KTJLC,2022/07/25,158.56,Desktop-PCs
B0859KTJLC,2022/07/27,146.01,Desktop-PCs
B0859KTJLC,2022/08/02,186,Desktop-PCs
B0859KTJLC,2022/08/04,146,Desktop-PCs
B0859KTJLC,2022/08/08,139.4,Desktop-PCs
B0859KTJLC,2022/08/09,139.15,Desktop-PCs
B0859KTJLC,2022/08/10,138.76,Desktop-PCs
B0859KTJLC,2022/08/11,139.33,Desktop-PCs
B0859KTJLC,2022/08/12,138.93,Desktop-PCs
B0859KTJLC,2022/08/13,138.72,Desktop-PCs
B0859KTJLC,2022/08/14,139.15,Desktop-PCs
B0859KTJLC,2022/08/15,139.16,Desktop-PCs
B0859KTJLC,2022/08/16,144,Desktop-PCs
B0859KTJLC,2022/08/17,144.86,Desktop-PCs
B0859KTJLC,2022/08/18,144.85,Desktop-PCs
B0859KTJLC,2022/08/19,144.75,Desktop-PCs
B0859KTJLC,2022/08/21,144,Desktop-PCs
B0859KTJLC,2022/08/25,137.53,Desktop-PCs
B0859KTJLC,2022/08/30,148,Desktop-PCs
B0859KTJLC,2022/08/31,150,Desktop-PCs
B0859KTJLC,2022/09/01,148,Desktop-PCs
B0859KTJLC,2022/09/02,150,Desktop-PCs
B0859KTJLC,2022/09/03,148.8,Desktop-PCs
B0859KTJLC,2022/09/04,148.78,Desktop-PCs
B0859KTJLC,2022/09/05,166.86,Desktop-PCs
B0859KTJLC,2022/09/06,167.09,Desktop-PCs
B0859KTJLC,2022/09/07,167,Desktop-PCs
B0859KTJLC,2022/09/08,166.92,Desktop-PCs
B0859KTJLC,2022/09/23,152.48,Desktop-PCs
B0859KTJLC,2022/09/24,147.04,Desktop-PCs
B0859KTJLC,2022/09/25,147.07,Desktop-PCs
B0859KTJLC,2022/09/26,151.97,Desktop-PCs
B0859KTJLC,2022/09/27,166.96,Desktop-PCs
B0859KTJLC,2022/09/28,195.65,Desktop-PCs
B0859KTJLC,2022/10/01,198.91,Desktop-PCs
B0859KTJLC,2022/10/04,164.22,Desktop-PCs
B0859KTJLC,2022/10/05,164.12,Desktop-PCs
B0859KTJLC,2022/10/06,149,Desktop-PCs
B0859KTJLC,2022/10/07,150,Desktop-PCs
B0859KTJLC,2022/10/08,150.78,Desktop-PCs
B0859KTJLC,2022/10/09,166.93,Desktop-PCs
B0859KTJLC,2022/10/10,162.55,Desktop-PCs
B0859KTJLC,2022/10/11,166.7,Desktop-PCs
B0859KTJLC,2022/10/12,166.54,Desktop-PCs
B0859KTJLC,2022/10/13,165.75,Desktop-PCs
B0859KTJLC,2022/10/14,165.28,Desktop-PCs
B0859KTJLC,2022/10/15,164.57,Desktop-PCs
B0859KTJLC,2022/10/16,166.64,Desktop-PCs
B0859KTJLC,2022/10/17,166.93,Desktop-PCs
B0859KTJLC,2022/10/18,167.18,Desktop-PCs
B0859KTJLC,2022/10/19,167.01,Desktop-PCs
B0859KTJLC,2022/10/20,166.91,Desktop-PCs
B0859KTJLC,2022/10/21,167.11,Desktop-PCs
B0859KTJLC,2022/10/22,167.01,Desktop-PCs
B0859KTJLC,2022/10/23,166.96,Desktop-PCs
B0859KTJLC,2022/10/25,167.12,Desktop-PCs
B0859KTJLC,2022/10/26,167.14,Desktop-PCs
B0859KTJLC,2022/10/27,166.95,Desktop-PCs
B0859KTJLC,2022/10/28,167.19,Desktop-PCs
B0859KTJLC,2022/10/29,167.14,Desktop-PCs
B0859KTJLC,2022/10/30,167.05,Desktop-PCs
B0859KTJLC,2022/10/31,167.34,Desktop-PCs
B0859KTJLC,2022/11/01,166.63,Desktop-PCs
B0859KTJLC,2022/11/02,166.87,Desktop-PCs
B0859KTJLC,2022/11/03,167.11,Desktop-PCs
B0859KTJLC,2022/11/04,151.48,Desktop-PCs
B0859KTJLC,2022/11/05,149,Desktop-PCs
B0859KTJLC,2022/11/06,155.07,Desktop-PCs
B0859KTJLC,2022/11/07,155,Desktop-PCs
B0859KTJLC,2022/11/08,155.52,Desktop-PCs
B0859KTJLC,2022/11/09,155.17,Desktop-PCs
B0859KTJLC,2022/11/10,155.14,Desktop-PCs
B0859KTJLC,2022/11/11,155.06,Desktop-PCs
B0859KTJLC,2022/11/12,155.07,Desktop-PCs
B0859KTJLC,2022/11/13,155.04,Desktop-PCs
B0859KTJLC,2022/11/14,155.01,Desktop-PCs
B0859KTJLC,2022/11/15,155.22,Desktop-PCs
B0859KTJLC,2022/11/16,155.14,Desktop-PCs
B0859KTJLC,2022/11/17,155.06,Desktop-PCs
B0859KTJLC,2022/11/18,155.26,Desktop-PCs
B0859KTJLC,2022/11/19,154.9,Desktop-PCs
B0859KTJLC,2022/11/20,163.8,Desktop-PCs
B0859KTJLC,2022/11/21,159,Desktop-PCs
B0859KTJLC,2022/11/23,156,Desktop-PCs
B0859KTJLC,2022/11/24,159.33,Desktop-PCs
B0859KTJLC,2022/11/25,159,Desktop-PCs
B0859KTJLC,2022/11/26,166.87,Desktop-PCs
B0859KTJLC,2022/11/27,159.01,Desktop-PCs
B0859KTJLC,2022/11/28,165.99,Desktop-PCs
B0859KTJLC,2022/11/29,159.7,Desktop-PCs
B0859KTJLC,2022/11/30,159,Desktop-PCs
B0859KTJLC,2022/12/01,156,Desktop-PCs
B0859KTJLC,2022/12/02,159,Desktop-PCs
B0859KTJLC,2022/12/03,167.12,Desktop-PCs
B0859KTJLC,2022/12/04,164.61,Desktop-PCs
B0859KTJLC,2022/12/05,163.9,Desktop-PCs
B0859KTJLC,2022/12/06,162.11,Desktop-PCs
B0859KTJLC,2022/12/07,148.39,Desktop-PCs
B0859KTJLC,2022/12/12,149,Desktop-PCs
B0859KTJLC,2022/12/14,148.07,Desktop-PCs
B0859KTJLC,2022/12/15,148.28,Desktop-PCs
B0859KTJLC,2022/12/16,148.51,Desktop-PCs
B0859KTJLC,2022/12/17,148.2,Desktop-PCs
B0859KTJLC,2022/12/18,148.41,Desktop-PCs
B0859KTJLC,2022/12/19,147.96,Desktop-PCs
B0859KTJLC,2022/12/20,148.77,Desktop-PCs
B0859KTJLC,2022/12/21,148.44,Desktop-PCs
B0859KTJLC,2022/12/22,154.11,Desktop-PCs
B0859KTJLC,2022/12/23,154.02,Desktop-PCs
B0859KTJLC,2022/12/24,154.22,Desktop-PCs
B0859KTJLC,2022/12/25,154.15,Desktop-PCs
B0859KTJLC,2022/12/26,154.07,Desktop-PCs
B0859KTJLC,2022/12/27,154.02,Desktop-PCs
B0859KTJLC,2022/12/28,154.24,Desktop-PCs
B0859KTJLC,2022/12/29,154.14,Desktop-PCs
B0859KTJLC,2022/12/30,154.1,Desktop-PCs
B0859KTJLC,2022/12/31,154.61,Desktop-PCs
B086967C9X,2022/02/02,262,Desktop-PCs
B086967C9X,2022/02/17,374.9,Desktop-PCs
B086967C9X,2022/02/24,416.6,Desktop-PCs
B086967C9X,2022/02/25,374.9,Desktop-PCs
B086967C9X,2022/02/26,262,Desktop-PCs
B086967C9X,2022/03/30,379,Desktop-PCs
B086967C9X,2022/04/13,427.87,Desktop-PCs
B086967C9X,2022/04/21,399,Desktop-PCs
B086967C9X,2022/04/22,427.87,Desktop-PCs
B086967C9X,2022/04/28,391.9,Desktop-PCs
B086967C9X,2022/05/19,393,Desktop-PCs
B086967C9X,2022/06/25,457.26,Desktop-PCs
B086967C9X,2022/06/26,457.37,Desktop-PCs
B086967C9X,2022/06/27,456.35,Desktop-PCs
B086967C9X,2022/06/28,446.48,Desktop-PCs
B086967C9X,2022/06/29,438.29,Desktop-PCs
B086967C9X,2022/06/30,431.99,Desktop-PCs
B086967C9X,2022/07/01,436.67,Desktop-PCs
B086967C9X,2022/07/02,391.9,Desktop-PCs
B086967C9X,2022/07/10,444.66,Desktop-PCs
B086967C9X,2022/07/11,399,Desktop-PCs
B086967C9X,2022/09/26,409,Desktop-PCs
B086967C9X,2022/09/28,410.53,Desktop-PCs
B086967C9X,2022/10/01,409,Desktop-PCs
B086967C9X,2022/10/31,429,Desktop-PCs
B086967C9X,2022/11/10,439.03,Desktop-PCs
B086967C9X,2022/11/11,455.2,Desktop-PCs
B086967C9X,2022/11/12,448.9,Desktop-PCs
B086967C9X,2022/11/13,449,Desktop-PCs
B086967C9X,2022/11/14,445,Desktop-PCs
B086967C9X,2022/11/16,435.97,Desktop-PCs
B086967C9X,2022/11/19,429,Desktop-PCs
B086967C9X,2022/11/29,428.99,Desktop-PCs
B086967C9X,2022/12/02,428.94,Desktop-PCs
B086967C9X,2022/12/03,428.99,Desktop-PCs
B086967C9X,2022/12/09,436.73,Desktop-PCs
B086967C9X,2022/12/11,436.63,Desktop-PCs
B086967C9X,2022/12/12,428.89,Desktop-PCs
B086967C9X,2022/12/13,436.73,Desktop-PCs
B086967C9X,2022/12/15,428.99,Desktop-PCs
B086967C9X,2022/12/16,428.89,Desktop-PCs
B086967C9X,2022/12/17,322,Desktop-PCs
B086967C9X,2022/12/20,427.9,Desktop-PCs
B086967C9X,2022/12/26,455.85,Desktop-PCs
B086967C9X,2022/12/27,428,Desktop-PCs
B086967C9X,2022/12/28,455.85,Desktop-PCs
B086967C9X,2022/12/30,427.9,Desktop-PCs
B086967C9X,2022/12/31,455.85,Desktop-PCs
B086LJN378,2022/01/01,289.84,Desktop-PCs
B086LJN378,2022/01/05,299,Desktop-PCs
B086LJN378,2022/01/06,298.99,Desktop-PCs
B086LJN378,2022/01/07,289,Desktop-PCs
B086LJN378,2022/01/09,288.99,Desktop-PCs
B086LJN378,2022/01/10,288.97,Desktop-PCs
B086LJN378,2022/01/11,288.99,Desktop-PCs
B086LJN378,2022/01/12,288.96,Desktop-PCs
B086LJN378,2022/01/13,288.95,Desktop-PCs
B086LJN378,2022/01/14,288.91,Desktop-PCs
B086LJN378,2022/01/16,287.67,Desktop-PCs
B086LJN378,2022/01/17,287.62,Desktop-PCs
B086LJN378,2022/01/18,291.09,Desktop-PCs
B086LJN378,2022/01/19,291.08,Desktop-PCs
B086LJN378,2022/01/20,287.47,Desktop-PCs
B086LJN378,2022/01/21,286.92,Desktop-PCs
B086LJN378,2022/01/23,290.38,Desktop-PCs
B086LJN378,2022/01/25,287.71,Desktop-PCs
B086LJN378,2022/01/26,287.81,Desktop-PCs
B086LJN378,2022/01/27,286.92,Desktop-PCs
B086LJN378,2022/02/02,299,Desktop-PCs
B086LJN378,2022/02/08,298.99,Desktop-PCs
B086LJN378,2022/02/09,298.7,Desktop-PCs
B086LJN378,2022/02/10,288.36,Desktop-PCs
B086LJN378,2022/02/11,298.99,Desktop-PCs
B086LJN378,2022/02/18,299,Desktop-PCs
B086LJN378,2022/02/20,298.98,Desktop-PCs
B086LJN378,2022/02/23,299,Desktop-PCs
B086LJN378,2022/02/28,298.99,Desktop-PCs
B086LJN378,2022/03/01,299,Desktop-PCs
B086LJN378,2022/03/03,298.99,Desktop-PCs
B086LJN378,2022/03/04,299,Desktop-PCs
B086LJN378,2022/03/08,298.99,Desktop-PCs
B086LJN378,2022/03/12,298.98,Desktop-PCs
B086LJN378,2022/03/13,299,Desktop-PCs
B086LJN378,2022/03/15,298.98,Desktop-PCs
B086LJN378,2022/03/16,298.99,Desktop-PCs
B086LJN378,2022/03/23,269,Desktop-PCs
B086LJN378,2022/03/24,268.46,Desktop-PCs
B086LJN378,2022/03/25,269,Desktop-PCs
B086LJN378,2022/03/27,268.99,Desktop-PCs
B086LJN378,2022/03/28,263.03,Desktop-PCs
B086LJN378,2022/03/29,268.99,Desktop-PCs
B086LJN378,2022/03/30,265.16,Desktop-PCs
B086LJN378,2022/03/31,299,Desktop-PCs
B086LJN378,2022/04/01,298.98,Desktop-PCs
B086LJN378,2022/04/06,298.99,Desktop-PCs
B086LJN378,2022/04/15,299,Desktop-PCs
B086LJN378,2022/04/21,269,Desktop-PCs
B086LJN378,2022/04/22,268.99,Desktop-PCs
B086LJN378,2022/04/23,269,Desktop-PCs
B086LJN378,2022/04/26,268.98,Desktop-PCs
B086LJN378,2022/04/27,238.99,Desktop-PCs
B086LJN378,2022/04/28,234.1,Desktop-PCs
B086LJN378,2022/04/29,234.02,Desktop-PCs
B086LJN378,2022/04/30,241.6,Desktop-PCs
B086LJN378,2022/05/01,235.28,Desktop-PCs
B086LJN378,2022/05/02,235.4,Desktop-PCs
B086LJN378,2022/05/04,268.98,Desktop-PCs
B086LJN378,2022/05/05,268.99,Desktop-PCs
B086LJN378,2022/05/09,269,Desktop-PCs
B086LJN378,2022/05/10,234.06,Desktop-PCs
B086LJN378,2022/05/11,233.53,Desktop-PCs
B086LJN378,2022/05/12,231.99,Desktop-PCs
B086LJN378,2022/05/13,231.77,Desktop-PCs
B086LJN378,2022/05/14,231.99,Desktop-PCs
B086LJN378,2022/05/16,232,Desktop-PCs
B086LJN378,2022/05/17,233.58,Desktop-PCs
B086LJN378,2022/05/18,232,Desktop-PCs
B086LJN378,2022/05/19,231.99,Desktop-PCs
B086LJN378,2022/05/22,269,Desktop-PCs
B086LJN378,2022/05/28,231.76,Desktop-PCs
B086LJN378,2022/05/29,232,Desktop-PCs
B086LJN378,2022/05/30,231.54,Desktop-PCs
B086LJN378,2022/05/31,227.61,Desktop-PCs
B086LJN378,2022/06/01,228.06,Desktop-PCs
B086LJN378,2022/06/02,248.99,Desktop-PCs
B086LJN378,2022/06/03,249,Desktop-PCs
B086LJN378,2022/06/04,248.98,Desktop-PCs
B086LJN378,2022/06/06,248.99,Desktop-PCs
B086LJN378,2022/06/08,248.98,Desktop-PCs
B086LJN378,2022/06/09,248.99,Desktop-PCs
B086LJN378,2022/06/10,228.07,Desktop-PCs
B086LJN378,2022/06/11,228.02,Desktop-PCs
B086LJN378,2022/06/12,228.04,Desktop-PCs
B086LJN378,2022/06/13,223.99,Desktop-PCs
B086LJN378,2022/06/14,222.2,Desktop-PCs
B086LJN378,2022/06/15,222.6,Desktop-PCs
B086LJN378,2022/06/16,253,Desktop-PCs
B086LJN378,2022/06/17,219.78,Desktop-PCs
B086LJN378,2022/06/18,227.36,Desktop-PCs
B086LJN378,2022/06/19,253,Desktop-PCs
B086LJN378,2022/06/20,252.99,Desktop-PCs
B086LJN378,2022/06/21,220,Desktop-PCs
B086LJN378,2022/06/22,219.99,Desktop-PCs
B086LJN378,2022/06/23,220,Desktop-PCs
B086LJN378,2022/06/28,219.97,Desktop-PCs
B086LJN378,2022/06/29,248.99,Desktop-PCs
B086LJN378,2022/07/01,249,Desktop-PCs
B086LJN378,2022/07/03,217.63,Desktop-PCs
B086LJN378,2022/07/04,225.7,Desktop-PCs
B086LJN378,2022/07/05,229.77,Desktop-PCs
B086LJN378,2022/07/06,249,Desktop-PCs
B086LJN378,2022/07/07,217.64,Desktop-PCs
B086LJN378,2022/07/08,215.81,Desktop-PCs
B086LJN378,2022/07/11,248.98,Desktop-PCs
B086LJN378,2022/07/14,249,Desktop-PCs
B086LJN378,2022/07/17,248.99,Desktop-PCs
B086LJN378,2022/07/18,236,Desktop-PCs
B086LJN378,2022/07/19,235.99,Desktop-PCs
B086LJN378,2022/07/20,228.07,Desktop-PCs
B086LJN378,2022/07/21,248.99,Desktop-PCs
B086LJN378,2022/07/23,249,Desktop-PCs
B086LJN378,2022/07/24,248.98,Desktop-PCs
B086LJN378,2022/07/25,217.12,Desktop-PCs
B086LJN378,2022/07/26,216.16,Desktop-PCs
B086LJN378,2022/07/27,215.72,Desktop-PCs
B086LJN378,2022/07/28,216.5,Desktop-PCs
B086LJN378,2022/07/29,216.95,Desktop-PCs
B086LJN378,2022/07/30,215.58,Desktop-PCs
B086LJN378,2022/07/31,216.38,Desktop-PCs
B086LJN378,2022/08/01,216.77,Desktop-PCs
B086LJN378,2022/08/02,216.21,Desktop-PCs
B086LJN378,2022/08/03,215.74,Desktop-PCs
B086LJN378,2022/08/04,216.81,Desktop-PCs
B086LJN378,2022/08/05,216.15,Desktop-PCs
B086LJN378,2022/08/06,216.14,Desktop-PCs
B086LJN378,2022/08/07,216.12,Desktop-PCs
B086LJN378,2022/08/08,217.16,Desktop-PCs
B086LJN378,2022/08/09,215.68,Desktop-PCs
B086LJN378,2022/08/10,224.52,Desktop-PCs
B086LJN378,2022/08/11,216.13,Desktop-PCs
B086LJN378,2022/08/12,215.68,Desktop-PCs
B086LJN378,2022/08/13,216.11,Desktop-PCs
B086LJN378,2022/08/14,217,Desktop-PCs
B086LJN378,2022/08/15,216.05,Desktop-PCs
B086LJN378,2022/08/16,215.58,Desktop-PCs
B086LJN378,2022/08/17,216.4,Desktop-PCs
B086LJN378,2022/08/18,228.11,Desktop-PCs
B086LJN378,2022/08/19,231.99,Desktop-PCs
B086LJN378,2022/08/20,220.41,Desktop-PCs
B086LJN378,2022/08/21,222.18,Desktop-PCs
B086LJN378,2022/08/22,216.43,Desktop-PCs
B086LJN378,2022/08/23,218.83,Desktop-PCs
B086LJN378,2022/08/24,216.75,Desktop-PCs
B086LJN378,2022/08/25,216.26,Desktop-PCs
B086LJN378,2022/08/26,216.64,Desktop-PCs
B086LJN378,2022/08/27,216.13,Desktop-PCs
B086LJN378,2022/08/28,216.97,Desktop-PCs
B086LJN378,2022/08/29,215.62,Desktop-PCs
B086LJN378,2022/08/30,215.61,Desktop-PCs
B086LJN378,2022/09/03,208.99,Desktop-PCs
B086LJN378,2022/09/05,209,Desktop-PCs
B086LJN378,2022/09/10,249,Desktop-PCs
B086LJN378,2022/09/11,229,Desktop-PCs
B086LJN378,2022/09/12,208.15,Desktop-PCs
B086LJN378,2022/09/13,207.69,Desktop-PCs
B086LJN378,2022/09/14,204.42,Desktop-PCs
B086LJN378,2022/09/15,192.76,Desktop-PCs
B086LJN378,2022/09/16,192,Desktop-PCs
B086LJN378,2022/09/17,190.69,Desktop-PCs
B086LJN378,2022/09/18,190.88,Desktop-PCs
B086LJN378,2022/09/19,190.69,Desktop-PCs
B086LJN378,2022/09/20,199,Desktop-PCs
B086LJN378,2022/09/24,198.99,Desktop-PCs
B086LJN378,2022/09/25,199,Desktop-PCs
B086LJN378,2022/09/26,198.59,Desktop-PCs
B086LJN378,2022/09/27,189,Desktop-PCs
B086LJN378,2022/09/29,189.01,Desktop-PCs
B086LJN378,2022/09/30,191.35,Desktop-PCs
B086LJN378,2022/10/02,192.35,Desktop-PCs
B086LJN378,2022/10/03,219.11,Desktop-PCs
B086LJN378,2022/10/05,249,Desktop-PCs
B086LJN378,2022/10/07,248.99,Desktop-PCs
B086LJN378,2022/10/09,249,Desktop-PCs
B086LJN378,2022/10/11,213.5,Desktop-PCs
B086LJN378,2022/10/12,213.51,Desktop-PCs
B086LJN378,2022/10/13,218.36,Desktop-PCs
B086LJN378,2022/10/14,213.5,Desktop-PCs
B086LJN378,2022/10/18,187.86,Desktop-PCs
B086LJN378,2022/10/19,188.56,Desktop-PCs
B086LJN378,2022/10/20,187.75,Desktop-PCs
B086LJN378,2022/10/21,188.05,Desktop-PCs
B086LJN378,2022/10/22,188.02,Desktop-PCs
B086LJN378,2022/10/23,187.98,Desktop-PCs
B086LJN378,2022/10/24,187.87,Desktop-PCs
B086LJN378,2022/10/25,187.86,Desktop-PCs
B086LJN378,2022/10/26,183.99,Desktop-PCs
B086LJN378,2022/10/27,186.72,Desktop-PCs
B086LJN378,2022/10/28,183.63,Desktop-PCs
B086LJN378,2022/10/29,187.61,Desktop-PCs
B086LJN378,2022/10/30,187.98,Desktop-PCs
B086LJN378,2022/10/31,249,Desktop-PCs
B086LJN378,2022/11/01,248.99,Desktop-PCs
B086LJN378,2022/11/02,189,Desktop-PCs
B086LJN378,2022/11/03,197.01,Desktop-PCs
B086LJN378,2022/11/04,197,Desktop-PCs
B086LJN378,2022/11/06,197.01,Desktop-PCs
B086LJN378,2022/11/07,187.86,Desktop-PCs
B086LJN378,2022/11/08,188.81,Desktop-PCs
B086LJN378,2022/11/09,179.42,Desktop-PCs
B086LJN378,2022/11/11,184.08,Desktop-PCs
B086LJN378,2022/11/12,184.07,Desktop-PCs
B086LJN378,2022/11/13,184.01,Desktop-PCs
B086LJN378,2022/11/14,184.34,Desktop-PCs
B086LJN378,2022/11/15,188.29,Desktop-PCs
B086LJN378,2022/11/16,188.28,Desktop-PCs
B086LJN378,2022/11/17,184.45,Desktop-PCs
B086LJN378,2022/11/18,184.4,Desktop-PCs
B086LJN378,2022/11/19,196,Desktop-PCs
B086LJN378,2022/11/20,196.01,Desktop-PCs
B086LJN378,2022/11/22,188.82,Desktop-PCs
B086LJN378,2022/11/23,188.62,Desktop-PCs
B086LJN378,2022/11/24,219.38,Desktop-PCs
B086LJN378,2022/11/25,187.67,Desktop-PCs
B086LJN378,2022/11/26,188.32,Desktop-PCs
B086LJN378,2022/11/27,196,Desktop-PCs
B086LJN378,2022/11/28,219,Desktop-PCs
B086LJN378,2022/11/30,188.24,Desktop-PCs
B086LJN378,2022/12/01,188.15,Desktop-PCs
B086LJN378,2022/12/02,188.1,Desktop-PCs
B086LJN378,2022/12/03,186.75,Desktop-PCs
B086LJN378,2022/12/04,209.82,Desktop-PCs
B086LJN378,2022/12/05,202.2,Desktop-PCs
B086LJN378,2022/12/06,188.63,Desktop-PCs
B086LJN378,2022/12/07,219.73,Desktop-PCs
B086LJN378,2022/12/08,199.9,Desktop-PCs
B086LJN378,2022/12/13,189,Desktop-PCs
B086LJN378,2022/12/14,188.37,Desktop-PCs
B086LJN378,2022/12/15,188.27,Desktop-PCs
B086LJN378,2022/12/16,172.95,Desktop-PCs
B086LJN378,2022/12/17,169.99,Desktop-PCs
B086LJN378,2022/12/19,170.01,Desktop-PCs
B086LJN378,2022/12/20,169.99,Desktop-PCs
B086LJN378,2022/12/21,171.01,Desktop-PCs
B086LJN378,2022/12/22,152.09,Desktop-PCs
B086LJN378,2022/12/23,148.99,Desktop-PCs
B086LJN378,2022/12/26,188.99,Desktop-PCs
B086LJN378,2022/12/27,148.99,Desktop-PCs
B086LJN378,2022/12/28,149,Desktop-PCs
B086LJN378,2022/12/30,148.99,Desktop-PCs
B087JWMGT7,2022/01/26,777,Desktop-PCs
B087JWMGT7,2022/02/12,699.9,Desktop-PCs
B087JWMGT7,2022/02/16,543,Desktop-PCs
B087JWMGT7,2022/02/17,699.9,Desktop-PCs
B087JWMGT7,2022/03/02,543,Desktop-PCs
B087JWMGT7,2022/03/03,699.9,Desktop-PCs
B087JWMGT7,2022/03/22,599.9,Desktop-PCs
B087JWMGT7,2022/04/25,599,Desktop-PCs
B087JWMGT7,2022/07/12,555,Desktop-PCs
B087JWMGT7,2022/08/02,599,Desktop-PCs
B087JWMGT7,2022/09/06,499.9,Desktop-PCs
B087JWMGT7,2022/10/14,499,Desktop-PCs
B087NDD6QD,2022/03/16,249,Desktop-PCs
B087NDD6QD,2022/08/24,222,Desktop-PCs
B089F5SJJM,2022/01/05,189,Desktop-PCs
B089F5SJJM,2022/01/07,219,Desktop-PCs
B089F5SJJM,2022/02/07,160.65,Desktop-PCs
B089F5SJJM,2022/02/13,219,Desktop-PCs
B089F5SJJM,2022/02/28,186.15,Desktop-PCs
B089F5SJJM,2022/03/07,219,Desktop-PCs
B089F5SJJM,2022/03/11,199,Desktop-PCs
B089F5SJJM,2022/03/21,169.15,Desktop-PCs
B089F5SJJM,2022/03/27,199,Desktop-PCs
B089F5SJJM,2022/04/11,169.15,Desktop-PCs
B089F5SJJM,2022/04/18,199,Desktop-PCs
B089F5SJJM,2022/04/24,169.15,Desktop-PCs
B089F5SJJM,2022/04/28,199,Desktop-PCs
B089F5SJJM,2022/05/08,169.15,Desktop-PCs
B089F5SJJM,2022/05/15,199,Desktop-PCs
B089F5SJJM,2022/05/22,169.15,Desktop-PCs
B089F5SJJM,2022/05/25,164.92,Desktop-PCs
B089F5SJJM,2022/05/29,199,Desktop-PCs
B089F5SJJM,2022/06/05,160.79,Desktop-PCs
B089F5SJJM,2022/06/12,199,Desktop-PCs
B089F5SJJM,2022/06/27,169.15,Desktop-PCs
B089F5SJJM,2022/07/04,199,Desktop-PCs
B089F5SJJM,2022/07/31,164.92,Desktop-PCs
B089F5SJJM,2022/08/07,199,Desktop-PCs
B089F5SJJM,2022/08/15,160.79,Desktop-PCs
B089F5SJJM,2022/08/21,199,Desktop-PCs
B089F5SJJM,2022/08/29,156.77,Desktop-PCs
B089F5SJJM,2022/09/04,199,Desktop-PCs
B089F5SJJM,2022/09/26,152.85,Desktop-PCs
B089F5SJJM,2022/10/03,199,Desktop-PCs
B089F5SJJM,2022/11/02,219,Desktop-PCs
B089F5SJJM,2022/12/05,169.15,Desktop-PCs
B089F5SJJM,2022/12/12,219,Desktop-PCs
B089F5SJJM,2022/12/19,169.15,Desktop-PCs
B089F5SJJM,2022/12/26,219,Desktop-PCs
B08F5GCZBY,2022/06/10,349,Desktop-PCs
B08F73X85Y,2022/01/03,195.49,Desktop-PCs
B08F73X85Y,2022/01/09,229.99,Desktop-PCs
B08F73X85Y,2022/01/17,195.49,Desktop-PCs
B08F73X85Y,2022/01/26,399.99,Desktop-PCs
B08F73X85Y,2022/01/27,229.99,Desktop-PCs
B08F73X85Y,2022/03/14,195.49,Desktop-PCs
B08F73X85Y,2022/03/21,229.99,Desktop-PCs
B08F73X85Y,2022/04/04,195.49,Desktop-PCs
B08F73X85Y,2022/04/11,229.99,Desktop-PCs
B08F73X85Y,2022/04/24,195.49,Desktop-PCs
B08F73X85Y,2022/05/01,229.99,Desktop-PCs
B08F73X85Y,2022/05/09,195.49,Desktop-PCs
B08F73X85Y,2022/05/15,229.99,Desktop-PCs
B08F73X85Y,2022/05/22,195.49,Desktop-PCs
B08F73X85Y,2022/05/29,229.99,Desktop-PCs
B08F73X85Y,2022/06/06,195.49,Desktop-PCs
B08F73X85Y,2022/06/12,229.99,Desktop-PCs
B08F73X85Y,2022/06/15,199.99,Desktop-PCs
B08F73X85Y,2022/06/20,169.99,Desktop-PCs
B08F73X85Y,2022/06/27,199.99,Desktop-PCs
B08F73X85Y,2022/07/03,195.49,Desktop-PCs
B08F73X85Y,2022/07/04,165.74,Desktop-PCs
B08F73X85Y,2022/07/11,199.99,Desktop-PCs
B08F73X85Y,2022/08/01,161.59,Desktop-PCs
B08F73X85Y,2022/08/07,199.99,Desktop-PCs
B08F73X85Y,2022/08/15,161.59,Desktop-PCs
B08F73X85Y,2022/08/22,199.99,Desktop-PCs
B08F73X85Y,2022/08/29,157.55,Desktop-PCs
B08F73X85Y,2022/09/04,199.99,Desktop-PCs
B08F73X85Y,2022/10/17,169.99,Desktop-PCs
B08F73X85Y,2022/10/21,155.99,Desktop-PCs
B08F73X85Y,2022/10/24,199.99,Desktop-PCs
B08F73X85Y,2022/10/30,155.99,Desktop-PCs
B08F73X85Y,2022/11/07,199.99,Desktop-PCs
B08G1TVLTW,2022/01/02,166,Desktop-PCs
B08G1TVLTW,2022/01/03,165,Desktop-PCs
B08G1TVLTW,2022/01/08,166,Desktop-PCs
B08G1TVLTW,2022/01/10,249,Desktop-PCs
B08G1TVLTW,2022/01/11,244,Desktop-PCs
B08G1TVLTW,2022/01/13,249,Desktop-PCs
B08G1TVLTW,2022/01/14,166,Desktop-PCs
B08G1TVLTW,2022/01/16,166.01,Desktop-PCs
B08G1TVLTW,2022/01/17,170.67,Desktop-PCs
B08G1TVLTW,2022/01/18,187.85,Desktop-PCs
B08G1TVLTW,2022/01/19,184.45,Desktop-PCs
B08G1TVLTW,2022/01/20,184.74,Desktop-PCs
B08G1TVLTW,2022/01/21,184.22,Desktop-PCs
